label.delta,label.k_dn,label.k_up,label.n_v,label.t_fill_min,signal.k_h,signal,n_events,fill_rate,n_filled,mean_ret_net,t_stat,win_rate,bt_n_trades,bt_total_return,bt_sharpe,trial_hash,daily_sr,n_days,skew,kurt
0.0,4.0,3.0,8,15,1.0,breakout,52920,0.8067838246409675,42695,-0.0018837991112071713,-38.91953459222324,0.37868602880899405,2954,-0.9999630366982591,-3.257614462835843,f369bc9153cd,-0.17051133404241492,3327,-5.585935055028501,63.92228987615746
0.0,4.0,3.0,8,15,2.0,dip,23979,0.8202593936360982,19669,-0.0014031962644465293,-18.04384268830922,0.44287965834562,6267,-0.9997824385269783,-2.5279574412411865,fee0a81b011d,-0.13231934000355816,3327,-2.507986816241727,60.60904631489329
0.0,4.0,3.0,8,15,2.0,breakout,25239,0.818217837473751,20651,-0.0019192818559051362,-26.663986477429287,0.3794973609026197,3719,-0.9999405552909908,-3.3613963119539116,fee0a81b011d,-0.17594352429831941,3327,-4.202138731378438,54.91482609996353
0.0,4.0,3.0,8,15,3.0,dip,14106,0.8214943995462923,11588,-0.0013510707308481147,-12.9038826822587,0.45417673455298585,6180,-0.9997782868351598,-2.5032971019105426,14649baeb1df,-0.13102855884907302,3327,-1.8793420969565096,49.73820329381286
0.0,4.0,3.0,8,15,3.0,breakout,14882,0.825964252116651,12292,-0.0018978108249086975,-19.713026801399447,0.3804100227790433,4135,-0.999888381362862,-3.5247974370179307,14649baeb1df,-0.1844963300819857,3327,-3.1317956827445004,47.75322204692388
0.0,4.0,3.0,8,15,4.0,dip,9200,0.8376086956521739,7706,-0.0013131998937862036,-10.045931391508532,0.45938229950687776,5666,-0.9992349586822606,-2.4275836040749703,e7d8971e88a7,-0.12706553324606093,3327,-1.4232927179399089,34.728000614341866
0.0,4.0,3.0,8,15,4.0,breakout,9899,0.8229114051924437,8146,-0.001942396298117994,-16.316019274924116,0.3782224404615762,3781,-0.9997810482088058,-3.6576293238375355,e7d8971e88a7,-0.1914490688064034,3327,-1.7365661776397407,22.687059643776962
0.0,4.0,3.0,8,60,1.0,dip,50976,0.8958137162586315,45665,-0.0015348548950950345,-31.419130525867992,0.4193802693528961,5330,-0.9999452016224255,-2.6705463046052578,77bb6ea9cfec,-0.13978278222152837,3327,-5.564719016747829,85.10819789744176
0.0,4.0,3.0,8,60,1.0,breakout,52920,0.898790627362056,47564,-0.001920309986711369,-41.659307586455384,0.37650323774283073,2141,-0.9999631710000527,-3.4530388357018764,77bb6ea9cfec,-0.18074031322394207,3327,-4.955833507109473,43.26748193177731
0.0,4.0,3.0,8,60,2.0,dip,23979,0.8955335918929063,21474,-0.0014435676435220887,-19.47487207086192,0.4396479463537301,6285,-0.9998216589435529,-2.608042539605949,982d5171adaa,-0.13651118563626888,3327,-3.424649823358786,63.72102127145363
0.0,4.0,3.0,8,60,2.0,breakout,25239,0.9038789175482388,22813,-0.002009410116090646,-29.036283070129954,0.37667119624775347,2853,-0.9999581693168919,-3.4406453848862144,982d5171adaa,-0.1800916103599058,3327,-4.832497070292122,46.946829297267314
0.0,4.0,3.0,8,60,3.0,dip,14106,0.8916064086204452,12577,-0.001419327986062653,-14.166903763611371,0.45066391031247516,5967,-0.9997771737025227,-2.530669308179017,51db514215d3,-0.13246128560657236,3327,-2.556028621037226,50.62993413151305
0.0,4.0,3.0,8,60,3.0,breakout,14882,0.9093535815078618,13533,-0.0020026038619460353,-21.734645295753577,0.37670878593068796,3366,-0.9999304655699921,-3.356933311714088,51db514215d3,-0.17570992018911447,3327,-3.480304478381005,43.861191667077705
0.0,4.0,3.0,8,60,4.0,dip,9200,0.8972826086956521,8255,-0.001335658602547814,-10.615957919703039,0.4562083585705633,5840,-0.9994589207184991,-2.470959194940774,9752e082559b,-0.12933591543762565,3327,-1.1954180672171184,32.65893347359958
0.0,4.0,3.0,8,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0020141824104533586,-17.57998052134846,0.3760026737967914,3488,-0.9997810761658998,-3.461685777619413,9752e082559b,-0.18119291484963074,3327,-2.2933952294254247,38.245790437810676
0.0,4.0,3.0,16,15,1.0,dip,50976,0.8163449466415568,41614,-0.0013178355697187833,-21.795686313786305,0.4714999759696256,6897,-0.9998887900805128,-2.0549813695935932,43b3a4986912,-0.10756264093224883,3327,-3.7142958473841596,72.19045616684475
0.0,4.0,3.0,16,15,1.0,breakout,52920,0.8067838246409675,42695,-0.0017099096780898878,-29.383047680272846,0.4428855837920131,3342,-0.999962932604239,-2.9157057712726275,43b3a4986912,-0.1526150151918443,3327,-5.463571151573785,62.37908962216321
0.0,4.0,3.0,16,15,2.0,dip,23979,0.8202593936360982,19669,-0.0012487981135700615,-13.90784989397716,0.48212923890385884,6330,-0.9997814983061633,-2.2040145338551356,e0df3c1a0db7,-0.11536339327562965,3327,-2.7613746473868805,48.061407740965755
0.0,4.0,3.0,16,15,2.0,breakout,25239,0.818217837473751,20651,-0.0017684363849844664,-20.86503392622676,0.44356205510629027,3569,-0.9999316102729094,-2.980447652521434,e0df3c1a0db7,-0.15600376013575634,3327,-4.37590239982587,49.63667535174759
0.0,4.0,3.0,16,15,3.0,dip,14106,0.8214943995462923,11588,-0.001203936758634789,-10.040443294279175,0.49361408353469105,6411,-0.999633920500657,-2.1677881053450716,4252cb9bc2a8,-0.11346721534441248,3327,-2.323663523148481,46.64397981964078
0.0,4.0,3.0,16,15,3.0,breakout,14882,0.825964252116651,12292,-0.0018336040433084638,-16.369501527415512,0.44280833062154246,4022,-0.9998529125157528,-3.0746449315924393,4252cb9bc2a8,-0.1609342710666234,3327,-2.2682070847558897,28.784638602436342
0.0,4.0,3.0,16,15,4.0,dip,9200,0.8376086956521739,7706,-0.0012125103327692997,-8.06174814007248,0.4950687775759149,5787,-0.9991595586615363,-1.998253659922682,d31cedf16a2e,-0.10459337690069812,3327,-0.7120889781614579,36.57427176638164
0.0,4.0,3.0,16,15,4.0,breakout,9899,0.8229114051924437,8146,-0.0018051785497204744,-13.039543863233941,0.44389884605941565,4150,-0.9997800802736363,-3.182161569831028,d31cedf16a2e,-0.1665619491196789,3327,-1.4170246859942346,17.363416627460058
0.0,4.0,3.0,16,60,1.0,dip,50976,0.8958137162586315,45665,-0.0013497382572131525,-23.437485355452512,0.46950618635716634,6651,-0.9999052034944125,-2.1171153682391233,29ab951d4cbc,-0.11081488306197466,3327,-3.946593812246837,62.788427679462
0.0,4.0,3.0,16,60,1.0,breakout,52920,0.898790627362056,47564,-0.001733826625947278,-31.47148370870297,0.4414262887898411,2351,-0.9999629281468498,-3.123421549995925,29ab951d4cbc,-0.16348735596016722,3327,-5.173934456520814,48.70539438056975
0.0,4.0,3.0,16,60,2.0,dip,23979,0.8955335918929063,21474,-0.0012661083577577095,-14.797720347962226,0.4814659588339387,6310,-0.9997805201156929,-2.1101757712136897,3b1ea9c5b19f,-0.1104516479523499,3327,-3.1047509469383607,46.62948989331649
0.0,4.0,3.0,16,60,2.0,breakout,25239,0.9038789175482388,22813,-0.0018513088540835364,-22.872605822535768,0.4408012975058081,3190,-0.9999563866659231,-3.278087741090574,3b1ea9c5b19f,-0.17158295440365212,3327,-5.158615547176197,49.25743806363625
0.0,4.0,3.0,16,60,3.0,dip,14106,0.8916064086204452,12577,-0.0012536962219805606,-10.920811332694115,0.4920887334022422,5812,-0.9997714055004343,-2.25008902919012,33c8c7b7e00c,-0.11777504258358985,3327,-2.4979205937532405,45.235395779211665
0.0,4.0,3.0,16,60,3.0,breakout,14882,0.9093535815078618,13533,-0.001945017028018358,-18.164672414720986,0.4386314933865366,3559,-0.999921121199752,-3.1690777738238274,33c8c7b7e00c,-0.165877111936833,3327,-2.862949364461041,29.815884082099597
0.0,4.0,3.0,16,60,4.0,dip,9200,0.8972826086956521,8255,-0.0012083469997022974,-8.354237025339428,0.49485160508782555,5995,-0.9991546564641485,-1.936143262318888,66a09b3dc6d2,-0.10134237010595655,3327,-0.44340540925441274,34.231955423296455
0.0,4.0,3.0,16,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0018999970434870278,-14.360513283505695,0.4406194295900178,3793,-0.9997810372539154,-3.0767131569031276,66a09b3dc6d2,-0.1610425269271155,3327,-1.8871815643549334,24.249361152888106
0.0,4.0,4.0,4,15,1.0,dip,50976,0.8163449466415568,41614,-0.0017753522025215896,-41.72710441293307,0.35800451771038594,4807,-0.9999631208896396,-3.46333016742705,11f2d5354d6c,-0.18127898614596882,3327,-6.853901648575466,111.25131061195553
0.0,4.0,4.0,4,15,1.0,breakout,52920,0.8067838246409675,42695,-0.0020033242858012944,-50.863680405559805,0.30420423937229185,3538,-0.9999631787768055,-3.631670513483836,11f2d5354d6c,-0.19009032257229252,3327,-4.963920467773017,53.17265450299486
0.0,4.0,4.0,4,15,2.0,dip,23979,0.8202593936360982,19669,-0.0017221880442137444,-25.8232348755744,0.3777009507346586,5298,-0.9999114880768175,-3.38875813529002,3676df8edd49,-0.17737570758830004,3327,-4.47916505762111,76.91577439646007
0.0,4.0,4.0,4,15,2.0,breakout,25239,0.818217837473751,20651,-0.0020724050127261693,-34.70836606417866,0.30250351072587284,3574,-0.9999478426109017,-4.115911719646955,3676df8edd49,-0.21543666573326412,3327,-5.039260759289841,65.70814494115962
0.0,4.0,4.0,4,15,3.0,dip,14106,0.8214943995462923,11588,-0.0016953193095703813,-18.669184722212954,0.39152571625819815,5078,-0.9997829619703235,-2.9841279959211304,60f319b0e15c,-0.15619639811363115,3327,-2.24170365076611,79.47297639697594
0.0,4.0,4.0,4,15,3.0,breakout,14882,0.825964252116651,12292,-0.002062623507622854,-25.49012265723289,0.30621542466644974,3798,-0.9999029512924812,-3.8051127656464705,60f319b0e15c,-0.19916870496927722,3327,-3.3199029465009766,87.42698212190692
0.0,4.0,4.0,4,15,4.0,dip,9200,0.8376086956521739,7706,-0.0016024627271788207,-13.768629150989037,0.39839086426161435,5219,-0.9996236703065409,-3.03212384896866,b00ad342e393,-0.1587086158806513,3327,0.9439362565375697,58.66495101064714
0.0,4.0,4.0,4,15,4.0,breakout,9899,0.8229114051924437,8146,-0.0019565997941675723,-18.8586874612563,0.3111956788607906,3962,-0.9997808421534379,-4.189974064716008,b00ad342e393,-0.2193132660504915,3327,-1.3509751335365805,32.65472995097025
0.0,4.0,4.0,4,60,1.0,dip,50976,0.8958137162586315,45665,-0.0018301604931423522,-45.27316191740237,0.3540348187890069,3787,-0.9999632757990977,-3.3564580127349624,8847aedea345,-0.17568504190350875,3327,-6.925199201313724,95.0361560955501
0.0,4.0,4.0,4,60,1.0,breakout,52920,0.898790627362056,47564,-0.002041567292983024,-54.08239104573788,0.30306534353712894,2755,-0.9999632041669613,-3.5208665591310386,8847aedea345,-0.1842905785297077,3327,-4.4686563862547946,39.69063510878809
0.0,4.0,4.0,4,60,2.0,dip,23979,0.8955335918929063,21474,-0.0017742388874671072,-27.921678747253775,0.373102356337897,4996,-0.99992932617236,-3.3793283303701127,4b43dae50525,-0.17688212904025621,3327,-5.855859662795716,86.5928114826864
0.0,4.0,4.0,4,60,2.0,breakout,25239,0.9038789175482388,22813,-0.0021559119590548906,-37.29109631550332,0.29987287949853153,2711,-0.9999628453688808,-3.8796138048771813,4b43dae50525,-0.20306826758839583,3327,-5.895650528297595,67.14757115608451
0.0,4.0,4.0,4,60,3.0,dip,14106,0.8916064086204452,12577,-0.0017653012623933346,-20.38790013003301,0.38673769579390954,4845,-0.9997828559488632,-3.0055013976291387,c27f1eb23773,-0.15731513308974135,3327,-2.6025053484558285,81.02752797307701
0.0,4.0,4.0,4,60,3.0,breakout,14882,0.9093535815078618,13533,-0.002153496901472371,-27.69023729696685,0.3022241927141063,3000,-0.9999308002379197,-3.7113203265105743,c27f1eb23773,-0.19425938432909576,3327,-4.526357767920827,76.37559160708449
0.0,4.0,4.0,4,60,4.0,dip,9200,0.8972826086956521,8255,-0.0016353995238579091,-14.663775036058722,0.3935796486977589,5317,-0.9996670804684511,-3.067295707096839,9efec2d2c0fa,-0.16054959507527508,3327,0.9090536971910729,55.11593019417553
0.0,4.0,4.0,4,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0020556722772090926,-20.607256261121655,0.30782085561497324,3444,-0.9997816437075265,-4.052124753426108,9efec2d2c0fa,-0.21209790332631961,3327,-1.9944198647549343,41.34324743242026
0.0,4.0,4.0,8,15,1.0,dip,50976,0.8163449466415568,41614,-0.0016061609759995127,-29.98101176520351,0.4052482337674821,5009,-0.9999391251318029,-2.78176163498204,b7cf676e5438,-0.14560405866932657,3327,-5.373895690103723,81.74437783624927
0.0,4.0,4.0,8,15,1.0,breakout,52920,0.8067838246409675,42695,-0.001986709509445331,-39.645882867035056,0.35910528164890504,2786,-0.9999631385758058,-3.1272629061692885,b7cf676e5438,-0.16368842173180004,3327,-4.172451815232078,49.2020327554805
0.0,4.0,4.0,8,15,2.0,dip,23979,0.8202593936360982,19669,-0.0015473346673593859,-18.935646132526625,0.4218821495754741,5647,-0.9998490063266425,-2.6882471632897014,8de462891b7b,-0.14070928751011103,3327,-3.0286241104085945,62.32896997923996
0.0,4.0,4.0,8,15,2.0,breakout,25239,0.818217837473751,20651,-0.002039521738287008,-27.258881766886304,0.35760980097816086,3415,-0.9999329571139945,-3.3170900566797425,8de462891b7b,-0.17362442890523053,3327,-2.3050018419816705,57.904818958757275
0.0,4.0,4.0,8,15,3.0,dip,14106,0.8214943995462923,11588,-0.0015088278246580915,-13.72163798946678,0.4326026924404556,5798,-0.9997797996166407,-2.5716428256737673,06845d3be81f,-0.13460593753151445,3327,-1.8009314871902657,44.1045377691709
0.0,4.0,4.0,8,15,3.0,breakout,14882,0.825964252116651,12292,-0.001984818714209752,-19.772219664800097,0.35876993166287013,4070,-0.9998793884305864,-3.4281224671265598,06845d3be81f,-0.1794361308863025,3327,-1.798086493816435,31.714103798045755
0.0,4.0,4.0,8,15,4.0,dip,9200,0.8376086956521739,7706,-0.0014785354179336872,-10.700095552287868,0.4349857254087724,5377,-0.9995317974632945,-2.4706466404481056,777b8d5a4a9b,-0.1293195555877681,3327,-0.24744064798900225,43.37205765601852
0.0,4.0,4.0,8,15,4.0,breakout,9899,0.8229114051924437,8146,-0.0020345008167611247,-16.35442786053327,0.3524429167689664,3677,-0.9997813515687853,-3.65862435274651,777b8d5a4a9b,-0.191501150999866,3327,-1.1101511366688686,22.067293330587077
0.0,4.0,4.0,8,60,1.0,dip,50976,0.8958137162586315,45665,-0.001658326302173337,-32.549539532151776,0.40127011934742146,4910,-0.999954269162022,-2.808626465920317,66c11c22d614,-0.14701022818827014,3327,-5.346207240473807,85.53627468810447
0.0,4.0,4.0,8,60,1.0,breakout,52920,0.898790627362056,47564,-0.002021612485990456,-42.37015289649477,0.35711882936674794,2026,-0.9999631920698683,-3.2865781867673207,66c11c22d614,-0.1720273646417183,3327,-4.19671765021871,41.315508842544475
0.0,4.0,4.0,8,60,2.0,dip,23979,0.8955335918929063,21474,-0.0015921806209461074,-20.479911552137803,0.4185526683431126,5460,-0.9999020826336316,-2.817801716073599,ebbe776538dc,-0.14749048273086787,3327,-4.433290384824287,68.18740442396873
0.0,4.0,4.0,8,60,2.0,breakout,25239,0.9038789175482388,22813,-0.0021253028508509014,-29.56495795962598,0.3549292070310788,2313,-0.9999627411388157,-3.520176566320054,ebbe776538dc,-0.18425446265533924,3327,-5.066010595238074,53.41961097305226
0.0,4.0,4.0,8,60,3.0,dip,14106,0.8916064086204452,12577,-0.0015740166985000188,-14.975139512612833,0.42919615170549413,5298,-0.9997763868737601,-2.6342456691019005,39f258d4deaf,-0.1378827201187599,3327,-2.505304878379189,47.63505632268444
0.0,4.0,4.0,8,60,3.0,breakout,14882,0.9093535815078618,13533,-0.0020957308419760345,-21.854425449568442,0.3553535801374418,3290,-0.9999249412601025,-3.3089900260993246,39f258d4deaf,-0.17320045392728023,3327,-2.238554144223695,34.00338467840213
0.0,4.0,4.0,8,60,4.0,dip,9200,0.8972826086956521,8255,-0.0014957602564273451,-11.246483007578924,0.4321017565112053,5444,-0.9996412433004452,-2.483309096740561,d2a641f96e8a,-0.1299823388419905,3327,0.005192526992480246,42.51947535654793
0.0,4.0,4.0,8,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0021105980017806793,-17.663604023623304,0.35071301247771836,3335,-0.9998053041645637,-3.4715740721599633,d2a641f96e8a,-0.18171049184124496,3327,-1.3055254388139208,42.26352682605082
0.0,4.0,4.0,16,15,1.0,dip,50976,0.8163449466415568,41614,-0.0014607696117551288,-22.58108737131257,0.4358869611188542,5590,-0.9999300202176229,-2.200230231100742,1bd6916499c6,-0.11516531381643229,3327,-3.5279253789297207,68.02903232645252
0.0,4.0,4.0,16,15,1.0,breakout,52920,0.8067838246409675,42695,-0.0018484949926341149,-30.077536573540836,0.4061833938400281,2878,-0.9999631545788927,-2.880827018385284,1bd6916499c6,-0.1507893778267095,3327,-4.866139157890197,56.13033387428899
0.0,4.0,4.0,16,15,2.0,dip,23979,0.8202593936360982,19669,-0.0014233824009060184,-14.675287294039217,0.44369312115511716,5771,-0.9997820624562715,-2.1690240668532113,882d97c5c35a,-0.11353190852648858,3327,-2.650482777733226,45.46496497760429
0.0,4.0,4.0,16,15,2.0,breakout,25239,0.818217837473751,20651,-0.0019082809601411368,-21.27460018660754,0.40559779187448547,3842,-0.9999122748341901,-2.7845094379533295,882d97c5c35a,-0.1457478852503003,3327,-2.838408056334508,35.98425581831166
0.0,4.0,4.0,16,15,3.0,dip,14106,0.8214943995462923,11588,-0.0013984031523996158,-10.83513170270581,0.4525371073524336,5169,-0.9997753491875151,-2.3903795105505727,40cdb003070d,-0.1251181819891656,3327,-2.9379713160344747,49.47963729664295
0.0,4.0,4.0,16,15,3.0,breakout,14882,0.825964252116651,12292,-0.0019329608114554604,-16.286657872971595,0.40660592255125283,3794,-0.999826179447051,-2.9045029878681645,40cdb003070d,-0.15202863470849506,3327,-1.6789892611043582,29.748047869441013
0.0,4.0,4.0,16,15,4.0,dip,9200,0.8376086956521739,7706,-0.0013883298977900719,-8.556437723638266,0.45445107708279264,5274,-0.999395897175432,-1.9988522635493435,2936f3406288,-0.10462470924653251,3327,-0.1543307650359215,36.10503371743184
0.0,4.0,4.0,16,15,4.0,breakout,9899,0.8229114051924437,8146,-0.0018928815438058588,-12.845541064041605,0.40535232015713235,3996,-0.9997812681717615,-2.9967149078707105,2936f3406288,-0.15685522719622583,3327,-0.9147869286604597,21.21993553596068
0.0,4.0,4.0,16,60,1.0,dip,50976,0.8958137162586315,45665,-0.0014932199761962422,-24.281969694592593,0.43431512098981717,5360,-0.9999292914913878,-2.2481393230614013,55a37c8c3638,-0.11767299030061064,3327,-3.4761407948371077,51.249325034456454
0.0,4.0,4.0,16,60,1.0,breakout,52920,0.898790627362056,47564,-0.0018667035209020792,-32.083324390538266,0.40497014548818433,2240,-0.9999628309303815,-2.961337758672899,55a37c8c3638,-0.15500350257590806,3327,-4.1272425107791175,44.175469260176754
0.0,4.0,4.0,16,60,2.0,dip,23979,0.8955335918929063,21474,-0.001433968911841892,-15.535822484056705,0.4438856291329049,6100,-0.9997827186287876,-2.0488409243192787,10c193a5b764,-0.10724123533705561,3327,-2.806151272605015,43.94496827727043
0.0,4.0,4.0,16,60,2.0,breakout,25239,0.9038789175482388,22813,-0.001984469676625865,-23.19229020152892,0.40301582431070004,2800,-0.9999605398338193,-3.2160266463779754,10c193a5b764,-0.168334528240181,3327,-4.647734339918748,45.709327854397905
0.0,4.0,4.0,16,60,3.0,dip,14106,0.8916064086204452,12577,-0.001444393130353621,-11.710809824208171,0.4513795022660412,4687,-0.9997748517236469,-2.3290800708762216,3aa7e35af6c8,-0.12190962267247249,3327,-2.9554012381556607,48.37225632364166
0.0,4.0,4.0,16,60,3.0,breakout,14882,0.9093535815078618,13533,-0.002052432476009829,-18.141885481380402,0.40271927879997044,3236,-0.9999172303687929,-3.113952524239447,3aa7e35af6c8,-0.1629917244997109,3327,-2.526323675581514,27.77549892416639
0.0,4.0,4.0,16,60,4.0,dip,9200,0.8972826086956521,8255,-0.0013789254163016744,-8.84068546835445,0.4545124167171411,5481,-0.9995321388972163,-2.0163451839747797,f2529cfc2b03,-0.10554033054919654,3327,0.21142730750955896,36.72183532227575
0.0,4.0,4.0,16,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0019880099689403114,-14.140084983232773,0.40240641711229946,3467,-0.9997810972431823,-2.9673037108140146,f2529cfc2b03,-0.15531577478307687,3327,-1.4612135037780152,29.972042296476896
0.001,1.0,1.0,4,15,1.0,dip,50976,0.5225792529817953,26639,-0.001452187969082254,-44.670563419263345,0.41784601524081233,6060,-0.9999399797374433,-4.173957421174574,0a7fe19d9c31,-0.21847491661157284,3327,-4.8371968358411275,51.586742168268316
0.001,1.0,1.0,4,15,1.0,breakout,52920,0.5152116402116402,27265,-0.0016570564025407788,-49.38505703247168,0.3967357417935082,2837,-0.999962477820206,-4.204375950042088,0a7fe19d9c31,-0.22006709518149864,3327,-6.113561324193007,51.564527980965295
0.001,1.0,1.0,4,15,2.0,dip,23979,0.5514408440718962,13223,-0.001365410626036982,-29.53036869751178,0.43046207365953265,6130,-0.9997577829631379,-5.169732745499353,f6163075a7a7,-0.2705961792392346,3327,-3.241789488358239,27.940310257386667
0.001,1.0,1.0,4,15,2.0,breakout,25239,0.542850350647807,13701,-0.00174365797382687,-35.64108460788436,0.3973432596160864,3810,-0.9999424574582136,-4.747467716827387,f6163075a7a7,-0.2484938174712197,3327,-5.718662407355273,80.68051965588602
0.001,1.0,1.0,4,15,3.0,dip,14106,0.5720969800085071,8070,-0.0014397243214640451,-24.466497995178216,0.42664188351920695,5651,-0.9996393312979711,-5.266278403168522,6f7794fdea85,-0.2756496099238595,3327,-2.2807724231422988,37.44894018726266
0.001,1.0,1.0,4,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0018506822916426922,-28.803867611430164,0.38875626641203154,3608,-0.9997737342568288,-5.286156901120229,6f7794fdea85,-0.2766900980611679,3327,-6.18534942423421,80.99518147211438
0.001,1.0,1.0,4,15,4.0,dip,9200,0.5938043478260869,5463,-0.0014361677414991053,-19.85518329559412,0.4299835255354201,4782,-0.998910618710345,-5.556406167083131,a2cd19588ea6,-0.2908355911479107,3327,-1.7811595294218299,17.45932533546854
0.001,1.0,1.0,4,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0018068619971972327,-23.661216911963674,0.3897757847533632,4174,-0.9995701538665445,-5.818415547524905,a2cd19588ea6,-0.3045497889145372,3327,-2.1778069373176367,31.326226834121574
0.001,1.0,1.0,4,60,1.0,dip,50976,0.7118840238543629,36289,-0.0015418862618067752,-57.51376322460373,0.4008101628592686,4608,-0.999963213869829,-4.180202030090037,756a9fee93a4,-0.21880177438093015,3327,-5.66757080266902,48.81135050357786
0.001,1.0,1.0,4,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0016677510513723646,-61.691121084261844,0.38629631554331445,2126,-0.9999629783115652,-4.04078815340654,756a9fee93a4,-0.21150451856121175,3327,-6.650353376560622,58.30296835144568
0.001,1.0,1.0,4,60,2.0,dip,23979,0.7238833979732265,17358,-0.0014521876206365395,-37.19338358208022,0.41508238276299114,5821,-0.9999022052159191,-5.196561159861584,d0ead288f5bb,-0.27200044262747014,3327,-4.467612759068727,41.6649813239958
0.001,1.0,1.0,4,60,2.0,breakout,25239,0.7447600935060819,18797,-0.0018128078410146976,-44.4762391352311,0.3831994467202213,3102,-0.9999578042562476,-4.37227703960837,d0ead288f5bb,-0.22885543987229404,3327,-6.465454452555389,70.70002631363377
0.001,1.0,1.0,4,60,3.0,dip,14106,0.7273500638026372,10260,-0.0015339383760420145,-30.180188198557193,0.4130604288499025,4908,-0.999772008711082,-5.330512441766112,55e2678ef15d,-0.27901177316851566,3327,-3.2362729392860885,32.19510903365578
0.001,1.0,1.0,4,60,3.0,breakout,14882,0.7616583792501008,11335,-0.0018852893855366227,-34.810120649750466,0.3799735333039259,3563,-0.999920262487749,-4.8590439471749365,55e2678ef15d,-0.25433398428685405,3327,-6.593870767760478,74.15307938458955
0.001,1.0,1.0,4,60,4.0,dip,9200,0.7417391304347826,6824,-0.0015401161715100523,-24.720893372915885,0.41207502930832357,4958,-0.9994534404185245,-5.8398404472638115,fd8819190b17,-0.30567121942078124,3327,-2.25091978235635,18.904196057565137
0.001,1.0,1.0,4,60,4.0,breakout,9899,0.7597737145166178,7521,-0.0018679835161511994,-28.390992158872592,0.3823959579843106,3690,-0.99975629453165,-5.217668081106517,fd8819190b17,-0.27310522937865267,3327,-4.023675629684844,46.3299914752446
0.001,1.0,1.0,8,15,1.0,dip,50976,0.5225792529817953,26639,-0.0014094054840704945,-42.317907669474664,0.4362400991028192,6339,-0.9999403815708132,-4.066554709437222,a7916d8cc6ce,-0.21285320174413375,3327,-5.0038323247716106,48.821924522741185
0.001,1.0,1.0,8,15,1.0,breakout,52920,0.5152116402116402,27265,-0.0016162535851114534,-46.50385315188083,0.4234733174399413,2729,-0.9999624713738199,-4.279532308839344,a7916d8cc6ce,-0.22400095879442433,3327,-6.1226626293500885,50.71075077154327
0.001,1.0,1.0,8,15,2.0,dip,23979,0.5514408440718962,13223,-0.0013249913036671812,-28.101473105834902,0.4423353248128261,6259,-0.9997536019407876,-4.897509334709542,45e75d0d9151,-0.25634735468958564,3327,-3.3947842814308267,29.676275508833328
0.001,1.0,1.0,8,15,2.0,breakout,25239,0.542850350647807,13701,-0.001712189730455315,-34.03971669064437,0.4201883074228159,3811,-0.9999380360807214,-4.805244012101761,45e75d0d9151,-0.25151796698174406,3327,-5.382011654142397,77.91089653779756
0.001,1.0,1.0,8,15,3.0,dip,14106,0.5720969800085071,8070,-0.001430652569160241,-24.00009596840576,0.4349442379182156,5653,-0.9996392852433024,-5.192611484371972,d5d0a84dec0b,-0.271793707163697,3327,-2.2821151920396456,36.12315341391974
0.001,1.0,1.0,8,15,3.0,breakout,14882,0.5629619674774896,8378,-0.0018344486284251683,-27.72666761960635,0.4126283122463595,3599,-0.9997736504934677,-5.181766233641384,d5d0a84dec0b,-0.27122604079580914,3327,-6.173546071894344,78.97921590444564
0.001,1.0,1.0,8,15,4.0,dip,9200,0.5938043478260869,5463,-0.0014082537029898128,-19.247857350307253,0.43895295625114406,4864,-0.9988911545062474,-5.422337995932913,b92a6e7533d2,-0.28381814234411634,3327,-1.9545292032413044,19.78063743338757
0.001,1.0,1.0,8,15,4.0,breakout,9899,0.5631882008283665,5575,-0.0018187171236395256,-23.185267089504542,0.4116591928251121,4065,-0.9996133694948593,-5.722626176566138,b92a6e7533d2,-0.2995359440855685,3327,-2.7059925499506123,38.13163725184513
0.001,1.0,1.0,8,60,1.0,dip,50976,0.7118840238543629,36289,-0.001492615794683882,-54.26469744616901,0.4233238722477886,4893,-0.9999632314889063,-4.077472138000342,2f03e63c9041,-0.21342464607244443,3327,-5.811135702939075,49.00368853868521
0.001,1.0,1.0,8,60,1.0,breakout,52920,0.7272486772486773,38486,-0.0016226861782856524,-57.92541325789579,0.4175544353790989,2094,-0.9999629494682338,-4.0288408875874175,2f03e63c9041,-0.21087917008728443,3327,-6.632363723136517,58.06175869223921
0.001,1.0,1.0,8,60,2.0,dip,23979,0.7238833979732265,17358,-0.0014046585093937778,-35.230901499781965,0.43132849406613666,5960,-0.9998896025901496,-4.955861094715609,6f3a73b89865,-0.2594016254008275,3327,-4.593250289271401,43.70094562915095
0.001,1.0,1.0,8,60,2.0,breakout,25239,0.7447600935060819,18797,-0.001779269394567677,-42.41370783745648,0.4111826355269458,2956,-0.9999576233438875,-4.332417293535466,6f3a73b89865,-0.2267690854080011,3327,-6.349019670295117,70.66379992254083
